org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2014-01-18 12:01:24.772000+00:00,Request Bank ID,trace_19
NONE,complete,2014-01-18 13:01:24.772000+00:00,Generate Bank ID,trace_19
NONE,complete,2014-01-18 14:01:24.772000+00:00,Low Check Sender Historial,trace_19
NONE,complete,2014-01-18 15:01:24.772000+00:00,Low Check Sender Profile,trace_19
NONE,complete,2014-01-18 16:01:24.772000+00:00,Activate Bank ID,trace_19
NONE,complete,2014-01-18 17:01:24.772000+00:00,Register New Client,trace_19
NONE,complete,2014-01-18 18:01:24.772000+00:00,Finish Sender Authentification,trace_19
NONE,complete,2014-01-18 19:01:24.772000+00:00,SPV,trace_19
NONE,complete,2014-01-18 20:01:24.772000+00:00,Start Account Payment Processing,trace_19
NONE,complete,2014-01-18 21:01:24.772000+00:00,Request Account Payment,trace_19
NONE,complete,2014-01-18 22:01:24.772000+00:00,Check Account Payment Request,trace_19
NONE,complete,2014-01-18 23:01:24.772000+00:00,Accept Request Account Payment,trace_19
NONE,complete,2014-01-19 00:01:24.772000+00:00,Start Account Verification,trace_19
NONE,complete,2014-01-19 01:01:24.772000+00:00,Authorities Account Verification,trace_19
NONE,complete,2014-01-19 02:01:24.772000+00:00,Bank Account Verification,trace_19
NONE,complete,2014-01-19 03:01:24.772000+00:00,Finish Account Verification,trace_19
NONE,complete,2014-01-19 04:01:24.772000+00:00,Process and Block Account Payment,trace_19
NONE,complete,2014-01-19 05:01:24.772000+00:00,Communicate Account Payment Authorities,trace_19
NONE,complete,2014-01-19 06:01:24.772000+00:00,ECPR,trace_19
NONE,complete,2014-01-19 07:01:24.772000+00:00,Register and Close Account Payment,trace_19
NONE,complete,2014-01-19 08:01:24.772000+00:00,Finish Account Payment Processing,trace_19
NONE,complete,2014-01-19 09:01:24.772000+00:00,Finish Payment Processing,trace_19
NONE,complete,2014-01-19 10:01:24.772000+00:00,Start Receiver Processing,trace_19
NONE,complete,2014-01-19 11:01:24.772000+00:00,Start Receiver Pre Profiling,trace_19
NONE,complete,2014-01-19 12:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_19
NONE,complete,2014-01-19 13:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_19
NONE,complete,2014-01-19 14:01:24.772000+00:00,Receiver External Profiling Checking,trace_19
NONE,complete,2014-01-19 15:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_19
NONE,complete,2014-01-19 16:01:24.772000+00:00,Evaluate Pre Profiling,trace_19
NONE,complete,2014-01-19 17:01:24.772000+00:00,Start High Risk Receiver Processing,trace_19
NONE,complete,2014-01-19 18:01:24.772000+00:00,High Risk Historial Analysis,trace_19
NONE,complete,2014-01-19 19:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-19 20:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_19
NONE,complete,2014-01-19 21:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-19 22:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-19 23:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-20 00:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-20 01:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-20 02:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_19
NONE,complete,2014-01-20 03:01:24.772000+00:00,High Risk Receiver Register,trace_19
NONE,complete,2014-01-20 04:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_19
NONE,complete,2014-01-20 05:01:24.772000+00:00,Finish Receiver Processing,trace_19
NONE,complete,2014-01-20 06:01:24.772000+00:00,Start Transfer Transaction,trace_19
NONE,complete,2014-01-20 07:01:24.772000+00:00,Start Internal Transfer,trace_19
NONE,complete,2014-01-20 08:01:24.772000+00:00,Check Internal Transfer,trace_19
NONE,complete,2014-01-20 09:01:24.772000+00:00,Restart Internal Transfer,trace_19
NONE,complete,2014-01-20 10:01:24.772000+00:00,Check Internal Transfer,trace_19
NONE,complete,2014-01-20 11:01:24.772000+00:00,Register Internal Transfer,trace_19
NONE,complete,2014-01-20 12:01:24.772000+00:00,Finish Internal Transfer,trace_19
NONE,complete,2014-01-20 13:01:24.772000+00:00,Finish Transfer Transaction,trace_19
NONE,complete,2014-01-20 14:01:24.772000+00:00,Start Closing,trace_19
NONE,complete,2014-01-20 15:01:24.772000+00:00,Register Transfer Closing,trace_19
NONE,complete,2014-01-20 16:01:24.772000+00:00,Start Receipt Processing,trace_19
NONE,complete,2014-01-20 17:01:24.772000+00:00,Paper Receipt,trace_19
NONE,complete,2014-01-20 18:01:24.772000+00:00,Notify Authority Transfer Closing,trace_19
NONE,complete,2014-01-20 19:01:24.772000+00:00,Generate Paper Receipt,trace_19
NONE,complete,2014-01-20 20:01:24.772000+00:00,Finish Receipt Processing,trace_19
NONE,complete,2014-01-20 21:01:24.772000+00:00,Finish Closing,trace_19
NONE,complete,2014-01-20 22:01:24.772000+00:00,Finish Transaction,trace_19
NONE,complete,2014-01-20 23:01:24.772000+00:00,Start Transaction,trace_20
NONE,complete,2014-01-21 00:01:24.772000+00:00,Start Transaction Request Registration,trace_20
NONE,complete,2014-01-21 01:01:24.772000+00:00,Register Request Sender,trace_20
NONE,complete,2014-01-21 02:01:24.772000+00:00,Register Request Details,trace_20
NONE,complete,2014-01-21 03:01:24.772000+00:00,Register Request Receiver,trace_20
NONE,complete,2014-01-21 04:01:24.772000+00:00,Finish Transaction Request Registration,trace_20
NONE,complete,2014-01-21 05:01:24.772000+00:00,Start Sender Authentification,trace_20
NONE,complete,2014-01-21 06:01:24.772000+00:00,Check Sender Bank ID,trace_20
NONE,complete,2014-01-21 07:01:24.772000+00:00,Register Old Client,trace_20
NONE,complete,2014-01-21 08:01:24.772000+00:00,Finish Sender Authentification,trace_20
NONE,complete,2014-01-21 09:01:24.772000+00:00,SPV,trace_20
NONE,complete,2014-01-21 10:01:24.772000+00:00,Start Cheque Payment Processing,trace_20
NONE,complete,2014-01-21 11:01:24.772000+00:00,Automatic Check Authentification,trace_20
NONE,complete,2014-01-21 12:01:24.772000+00:00,Start Cheque Checking,trace_20
NONE,complete,2014-01-21 13:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_20
NONE,complete,2014-01-21 14:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_20
NONE,complete,2014-01-21 15:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_20
NONE,complete,2014-01-21 16:01:24.772000+00:00,Finish Cheque Checking,trace_20
NONE,complete,2014-01-21 17:01:24.772000+00:00,Process Cheque,trace_20
NONE,complete,2014-01-21 18:01:24.772000+00:00,Register Cheque,trace_20
NONE,complete,2014-01-21 19:01:24.772000+00:00,Emit Cheque Received Receipt,trace_20
NONE,complete,2014-01-21 20:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_20
NONE,complete,2014-01-21 21:01:24.772000+00:00,Finish Cheque Payment Processing,trace_20
NONE,complete,2014-01-21 22:01:24.772000+00:00,Finish Payment Processing,trace_20
NONE,complete,2014-01-21 23:01:24.772000+00:00,Start Receiver Processing,trace_20
NONE,complete,2014-01-22 00:01:24.772000+00:00,Start Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 01:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 02:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 03:01:24.772000+00:00,Receiver External Profiling Checking,trace_20
NONE,complete,2014-01-22 04:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 05:01:24.772000+00:00,Request Extra Pre Profiling,trace_20
NONE,complete,2014-01-22 06:01:24.772000+00:00,Start Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 07:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 08:01:24.772000+00:00,Receiver External Profiling Checking,trace_20
NONE,complete,2014-01-22 09:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 10:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 11:01:24.772000+00:00,Request Extra Pre Profiling,trace_20
NONE,complete,2014-01-22 12:01:24.772000+00:00,Start Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 13:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 14:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_20
NONE,complete,2014-01-22 15:01:24.772000+00:00,Receiver External Profiling Checking,trace_20
NONE,complete,2014-01-22 16:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_20
NONE,complete,2014-01-22 17:01:24.772000+00:00,Evaluate Pre Profiling,trace_20
NONE,complete,2014-01-22 18:01:24.772000+00:00,Start High Risk Receiver Processing,trace_20
NONE,complete,2014-01-22 19:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_20
NONE,complete,2014-01-22 20:01:24.772000+00:00,High Risk Historial Analysis,trace_20
NONE,complete,2014-01-22 21:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-22 22:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-22 23:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 00:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 01:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 02:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 03:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 04:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 05:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 06:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 07:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_20
NONE,complete,2014-01-23 08:01:24.772000+00:00,High Risk Receiver Register,trace_20
NONE,complete,2014-01-23 09:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_20
NONE,complete,2014-01-23 10:01:24.772000+00:00,Finish Receiver Processing,trace_20
NONE,complete,2014-01-23 11:01:24.772000+00:00,Start Transfer Transaction,trace_20
NONE,complete,2014-01-23 12:01:24.772000+00:00,Start External Transfer,trace_20
NONE,complete,2014-01-23 13:01:24.772000+00:00,Check Destiny Disponibility,trace_20
NONE,complete,2014-01-23 14:01:24.772000+00:00,Destiny Not Disponible,trace_20
NONE,complete,2014-01-23 15:01:24.772000+00:00,Check Destiny Disponibility,trace_20
NONE,complete,2014-01-23 16:01:24.772000+00:00,Destiny Not Disponible,trace_20
NONE,complete,2014-01-23 17:01:24.772000+00:00,Check Destiny Disponibility,trace_20
NONE,complete,2014-01-23 18:01:24.772000+00:00,External Transfer,trace_20
NONE,complete,2014-01-23 19:01:24.772000+00:00,Check External Transfer,trace_20
NONE,complete,2014-01-23 20:01:24.772000+00:00,Register External Transfer,trace_20
NONE,complete,2014-01-23 21:01:24.772000+00:00,Finish External Transfer,trace_20
NONE,complete,2014-01-23 22:01:24.772000+00:00,Finish Transfer Transaction,trace_20
NONE,complete,2014-01-23 23:01:24.772000+00:00,Start Closing,trace_20
NONE,complete,2014-01-24 00:01:24.772000+00:00,Register Transfer Closing,trace_20
NONE,complete,2014-01-24 01:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_20
NONE,complete,2014-01-24 02:01:24.772000+00:00,Notify Authority Transfer Closing,trace_20
NONE,complete,2014-01-24 03:01:24.772000+00:00,Start Receipt Processing,trace_20
NONE,complete,2014-01-24 04:01:24.772000+00:00,Paper Receipt,trace_20
NONE,complete,2014-01-24 05:01:24.772000+00:00,Generate Paper Receipt,trace_20
NONE,complete,2014-01-24 06:01:24.772000+00:00,Finish Receipt Processing,trace_20
NONE,complete,2014-01-24 07:01:24.772000+00:00,Finish Closing,trace_20
NONE,complete,2014-01-24 08:01:24.772000+00:00,Finish Transaction,trace_20
NONE,complete,2014-01-24 09:01:24.772000+00:00,Start Transaction,trace_21
NONE,complete,2014-01-24 10:01:24.772000+00:00,Start Transaction Request Registration,trace_21
NONE,complete,2014-01-24 11:01:24.772000+00:00,Register Request Receiver,trace_21
NONE,complete,2014-01-24 12:01:24.772000+00:00,Register Request Details,trace_21
NONE,complete,2014-01-24 13:01:24.772000+00:00,Register Request Sender,trace_21
NONE,complete,2014-01-24 14:01:24.772000+00:00,Finish Transaction Request Registration,trace_21
NONE,complete,2014-01-24 15:01:24.772000+00:00,Start Sender Authentification,trace_21
NONE,complete,2014-01-24 16:01:24.772000+00:00,Check Sender Personal ID,trace_21
NONE,complete,2014-01-24 17:01:24.772000+00:00,Start Check Unknown Client,trace_21
NONE,complete,2014-01-24 18:01:24.772000+00:00,High Check Sender Profile,trace_21
NONE,complete,2014-01-24 19:01:24.772000+00:00,High Check Sender Historial,trace_21
NONE,complete,2014-01-24 20:01:24.772000+00:00,Notify Sender to Authority,trace_21
NONE,complete,2014-01-24 21:01:24.772000+00:00,Finish Check Unknown Client,trace_21
NONE,complete,2014-01-24 22:01:24.772000+00:00,Register New Client,trace_21
NONE,complete,2014-01-24 23:01:24.772000+00:00,Finish Sender Authentification,trace_21
NONE,complete,2014-01-25 00:01:24.772000+00:00,SPV,trace_21
NONE,complete,2014-01-25 01:01:24.772000+00:00,Start Cash Payment Processing,trace_21
NONE,complete,2014-01-25 02:01:24.772000+00:00,Collect Cash,trace_21
NONE,complete,2014-01-25 03:01:24.772000+00:00,Autenticate Cash,trace_21
NONE,complete,2014-01-25 04:01:24.772000+00:00,Check Bank Serial Numbers,trace_21
NONE,complete,2014-01-25 05:01:24.772000+00:00,Check Authority Serial Numbers,trace_21
NONE,complete,2014-01-25 06:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_21
NONE,complete,2014-01-25 07:01:24.772000+00:00,Count and Pack Cash,trace_21
NONE,complete,2014-01-25 08:01:24.772000+00:00,Emit Cash Received Receipt,trace_21
NONE,complete,2014-01-25 09:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_21
NONE,complete,2014-01-25 10:01:24.772000+00:00,Register and Close Cash Payment,trace_21
NONE,complete,2014-01-25 11:01:24.772000+00:00,Finish Cash Payment Processing,trace_21
NONE,complete,2014-01-25 12:01:24.772000+00:00,Finish Payment Processing,trace_21
NONE,complete,2014-01-25 13:01:24.772000+00:00,Start Receiver Processing,trace_21
NONE,complete,2014-01-25 14:01:24.772000+00:00,Start Receiver Pre Profiling,trace_21
NONE,complete,2014-01-25 15:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_21
NONE,complete,2014-01-25 16:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_21
NONE,complete,2014-01-25 17:01:24.772000+00:00,Receiver External Profiling Checking,trace_21
NONE,complete,2014-01-25 18:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_21
NONE,complete,2014-01-25 19:01:24.772000+00:00,Request Extra Pre Profiling,trace_21
NONE,complete,2014-01-25 20:01:24.772000+00:00,Start Receiver Pre Profiling,trace_21
NONE,complete,2014-01-25 21:01:24.772000+00:00,Receiver External Profiling Checking,trace_21
NONE,complete,2014-01-25 22:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_21
NONE,complete,2014-01-25 23:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_21
NONE,complete,2014-01-26 00:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_21
NONE,complete,2014-01-26 01:01:24.772000+00:00,Evaluate Pre Profiling,trace_21
NONE,complete,2014-01-26 02:01:24.772000+00:00,Start High Risk Receiver Processing,trace_21
NONE,complete,2014-01-26 03:01:24.772000+00:00,High Risk Historial Analysis,trace_21
NONE,complete,2014-01-26 04:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 05:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 06:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 07:01:24.772000+00:00,Request High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 08:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 09:01:24.772000+00:00,Automatic High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 10:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_21
NONE,complete,2014-01-26 11:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_21
NONE,complete,2014-01-26 12:01:24.772000+00:00,High Risk Receiver Register,trace_21
NONE,complete,2014-01-26 13:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_21
NONE,complete,2014-01-26 14:01:24.772000+00:00,Finish Receiver Processing,trace_21
NONE,complete,2014-01-26 15:01:24.772000+00:00,Start Transfer Transaction,trace_21
NONE,complete,2014-01-26 16:01:24.772000+00:00,Start Internal Transfer,trace_21
NONE,complete,2014-01-26 17:01:24.772000+00:00,Check Internal Transfer,trace_21
NONE,complete,2014-01-26 18:01:24.772000+00:00,Register Internal Transfer,trace_21
NONE,complete,2014-01-26 19:01:24.772000+00:00,Finish Internal Transfer,trace_21
NONE,complete,2014-01-26 20:01:24.772000+00:00,Finish Transfer Transaction,trace_21
NONE,complete,2014-01-26 21:01:24.772000+00:00,Start Closing,trace_21
NONE,complete,2014-01-26 22:01:24.772000+00:00,Start Receipt Processing,trace_21
NONE,complete,2014-01-26 23:01:24.772000+00:00,Register Transfer Closing,trace_21
NONE,complete,2014-01-27 00:01:24.772000+00:00,Electronic Receipt,trace_21
